id,ITEM_CODE,EMP_ID,Quantity,sales_entry_date
4275,PROD_003,EMP256,18,2/16/2020
4276,PROD_004,EMP256,12,2/16/2020
4277,PROD_005,EMP256,10,2/16/2020
4278,PROD_006,EMP256,15,2/16/2020
4279,PROD_007,EMP256,12,2/16/2020
4280,PROD_008,EMP256,14,2/16/2020
4281,ESP_001,EMP256,2,2/16/2020
4282,ESP_002,EMP256,1,2/16/2020
4283,ESP_003,EMP256,1,2/16/2020
4284,ESP_004,EMP256,1,2/16/2020
4285,ESP_005,EMP256,1,2/16/2020
4286,ESP_006,EMP256,3,2/16/2020
4287,ESP_007,EMP256,1,2/16/2020
4288,ESP_008,EMP256,1,2/16/2020
4289,PROD_001,EMP256,24,2/23/2020
4290,PROD_002,EMP256,21,2/23/2020
4291,PROD_003,EMP256,14,2/23/2020
4292,PROD_004,EMP256,22,2/23/2020
4293,PROD_005,EMP256,14,2/23/2020
4294,PROD_006,EMP256,12,2/23/2020
4295,PROD_007,EMP256,13,2/23/2020
4296,PROD_008,EMP256,10,2/23/2020
4297,ESP_001,EMP256,1,2/23/2020
4298,ESP_002,EMP256,0,2/23/2020
4299,ESP_003,EMP256,0,2/23/2020
4300,ESP_004,EMP256,2,2/23/2020
4301,ESP_005,EMP256,1,2/23/2020
4302,ESP_006,EMP256,2,2/23/2020
4303,ESP_007,EMP256,1,2/23/2020
4304,ESP_008,EMP256,0,2/23/2020
4305,PROD_001,EMP256,32,3/1/2020
4306,PROD_002,EMP256,13,3/1/2020
4307,PROD_003,EMP256,18,3/1/2020
4308,PROD_004,EMP256,15,3/1/2020
4309,PROD_005,EMP256,11,3/1/2020
4310,PROD_006,EMP256,7,3/1/2020
4311,PROD_007,EMP256,10,3/1/2020
4312,PROD_008,EMP256,11,3/1/2020
4313,ESP_001,EMP256,1,3/1/2020
4314,ESP_002,EMP256,0,3/1/2020
4315,ESP_003,EMP256,0,3/1/2020
4316,ESP_004,EMP256,1,3/1/2020
4317,ESP_005,EMP256,1,3/1/2020
4318,ESP_006,EMP256,1,3/1/2020
4319,ESP_007,EMP256,1,3/1/2020
4320,ESP_008,EMP256,0,3/1/2020
4321,PROD_001,EMP256,45,3/8/2020
4322,PROD_002,EMP256,31,3/8/2020
4323,PROD_003,EMP256,19,3/8/2020
4324,PROD_004,EMP256,18,3/8/2020
4325,PROD_005,EMP256,18,3/8/2020
4326,PROD_006,EMP256,10,3/8/2020
4327,PROD_007,EMP256,10,3/8/2020
4328,PROD_008,EMP256,19,3/8/2020
4329,ESP_001,EMP256,1,3/8/2020
4330,ESP_002,EMP256,0,3/8/2020
4331,ESP_003,EMP256,0,3/8/2020
4332,ESP_004,EMP256,1,3/8/2020
4333,ESP_005,EMP256,1,3/8/2020
4334,ESP_006,EMP256,2,3/8/2020
4335,ESP_007,EMP256,1,3/8/2020
4336,ESP_008,EMP256,0,3/8/2020
4337,PROD_001,EMP256,41,3/15/2020
4338,PROD_002,EMP256,20,3/15/2020
4339,PROD_003,EMP256,17,3/15/2020
4340,PROD_004,EMP256,16,3/15/2020
4341,PROD_005,EMP256,23,3/15/2020
4342,PROD_006,EMP256,12,3/15/2020
4343,PROD_007,EMP256,17,3/15/2020
4344,PROD_008,EMP256,12,3/15/2020
4345,ESP_001,EMP256,0,3/15/2020
4346,ESP_002,EMP256,0,3/15/2020
4347,ESP_003,EMP256,0,3/15/2020
4348,ESP_004,EMP256,1,3/15/2020
4349,ESP_005,EMP256,1,3/15/2020
4350,ESP_006,EMP256,2,3/15/2020
4351,ESP_007,EMP256,1,3/15/2020
4352,ESP_008,EMP256,0,3/15/2020
4353,PROD_001,EMP256,35,3/22/2020
4354,PROD_002,EMP256,23,3/22/2020
4355,PROD_003,EMP256,28,3/22/2020
4356,PROD_004,EMP256,15,3/22/2020
4357,PROD_005,EMP256,22,3/22/2020
4358,PROD_006,EMP256,12,3/22/2020
4359,PROD_007,EMP256,14,3/22/2020
4360,PROD_008,EMP256,6,3/22/2020
4361,ESP_001,EMP256,0,3/22/2020
4362,ESP_002,EMP256,0,3/22/2020
4363,ESP_003,EMP256,0,3/22/2020
4364,ESP_004,EMP256,0,3/22/2020
4365,ESP_005,EMP256,1,3/22/2020
4366,ESP_006,EMP256,2,3/22/2020
4367,ESP_007,EMP256,1,3/22/2020
4368,ESP_008,EMP256,0,3/22/2020
4369,PROD_001,EMP256,39,3/29/2020
4370,PROD_002,EMP256,18,3/29/2020
4371,PROD_003,EMP256,25,3/29/2020
4372,PROD_004,EMP256,15,3/29/2020
4373,PROD_005,EMP256,16,3/29/2020
4374,PROD_006,EMP256,12,3/29/2020
4375,PROD_007,EMP256,14,3/29/2020
4376,PROD_008,EMP256,12,3/29/2020
4377,ESP_001,EMP256,1,3/29/2020
4378,ESP_002,EMP256,0,3/29/2020
4379,ESP_003,EMP256,1,3/29/2020
4380,ESP_004,EMP256,1,3/29/2020
4381,ESP_005,EMP256,1,3/29/2020
4382,ESP_006,EMP256,2,3/29/2020
4383,ESP_007,EMP256,1,3/29/2020
4384,ESP_008,EMP256,0,3/29/2020
4385,PROD_001,EMP256,32,4/5/2020
4386,PROD_002,EMP256,16,4/5/2020
4387,PROD_003,EMP256,21,4/5/2020
4388,PROD_004,EMP256,12,4/5/2020
4389,PROD_005,EMP256,6,4/5/2020
4390,PROD_006,EMP256,7,4/5/2020
4391,PROD_007,EMP256,25,4/5/2020
4392,PROD_008,EMP256,14,4/5/2020
4393,ESP_001,EMP256,1,4/5/2020
4394,ESP_002,EMP256,0,4/5/2020
4395,ESP_003,EMP256,1,4/5/2020
4396,ESP_004,EMP256,1,4/5/2020
4397,ESP_005,EMP256,0,4/5/2020
4398,ESP_006,EMP256,1,4/5/2020
4399,ESP_007,EMP256,2,4/5/2020
4400,ESP_008,EMP256,0,4/5/2020
4401,PROD_001,EMP256,36,4/12/2020
4402,PROD_002,EMP256,18,4/12/2020
4403,PROD_003,EMP256,16,4/12/2020
4404,PROD_004,EMP256,18,4/12/2020
4405,PROD_005,EMP256,16,4/12/2020
4406,PROD_006,EMP256,13,4/12/2020
4407,PROD_007,EMP256,18,4/12/2020
4408,PROD_008,EMP256,11,4/12/2020
4409,ESP_001,EMP256,2,4/12/2020
4410,ESP_002,EMP256,0,4/12/2020
4411,ESP_003,EMP256,1,4/12/2020
4412,ESP_004,EMP256,1,4/12/2020
4413,ESP_005,EMP256,1,4/12/2020
4414,ESP_006,EMP256,2,4/12/2020
4415,ESP_007,EMP256,1,4/12/2020
4416,ESP_008,EMP256,0,4/12/2020
4417,PROD_001,EMP256,31,4/19/2020
4418,PROD_002,EMP256,15,4/19/2020
4419,PROD_003,EMP256,24,4/19/2020
4420,PROD_004,EMP256,19,4/19/2020
4421,PROD_005,EMP256,20,4/19/2020
4422,PROD_006,EMP256,15,4/19/2020
4423,PROD_007,EMP256,13,4/19/2020
4424,PROD_008,EMP256,9,4/19/2020
4425,ESP_001,EMP256,2,4/19/2020
4426,ESP_002,EMP256,0,4/19/2020
4427,ESP_003,EMP256,1,4/19/2020
4428,ESP_004,EMP256,1,4/19/2020
4429,ESP_005,EMP256,1,4/19/2020
4430,ESP_006,EMP256,3,4/19/2020
4431,ESP_007,EMP256,1,4/19/2020
4432,ESP_008,EMP256,0,4/19/2020
4433,PROD_001,EMP256,32,4/26/2020
4434,PROD_002,EMP256,25,4/26/2020
4435,PROD_003,EMP256,26,4/26/2020
4436,PROD_004,EMP256,32,4/26/2020
4437,PROD_005,EMP256,32,4/26/2020
4438,PROD_006,EMP256,16,4/26/2020
4439,PROD_007,EMP256,22,4/26/2020
4440,PROD_008,EMP256,11,4/26/2020
4441,ESP_001,EMP256,2,4/26/2020
4442,ESP_002,EMP256,0,4/26/2020
4443,ESP_003,EMP256,2,4/26/2020
4444,ESP_004,EMP256,3,4/26/2020
4445,ESP_005,EMP256,2,4/26/2020
4446,ESP_006,EMP256,3,4/26/2020
4447,ESP_007,EMP256,2,4/26/2020
4448,ESP_008,EMP256,0,4/26/2020
4449,PROD_001,EMP256,48,5/3/2020
4450,PROD_002,EMP256,23,5/3/2020
4451,PROD_003,EMP256,14,5/3/2020
4452,PROD_004,EMP256,18,5/3/2020
4453,PROD_005,EMP256,8,5/3/2020
4454,PROD_006,EMP256,19,5/3/2020
4455,PROD_007,EMP256,12,5/3/2020
4456,PROD_008,EMP256,19,5/3/2020
4457,ESP_001,EMP256,4,5/3/2020
4458,ESP_002,EMP256,0,5/3/2020
4459,ESP_003,EMP256,1,5/3/2020
4460,ESP_004,EMP256,2,5/3/2020
4461,ESP_005,EMP256,1,5/3/2020
4462,ESP_006,EMP256,4,5/3/2020
4463,ESP_007,EMP256,1,5/3/2020
4464,ESP_008,EMP256,1,5/3/2020
4465,PROD_001,EMP256,26,5/10/2020
4466,PROD_002,EMP256,25,5/10/2020
4467,PROD_003,EMP256,18,5/10/2020
4468,PROD_004,EMP256,27,5/10/2020
4469,PROD_005,EMP256,24,5/10/2020
4470,PROD_006,EMP256,17,5/10/2020
4471,PROD_007,EMP256,21,5/10/2020
4472,PROD_008,EMP256,15,5/10/2020
4473,ESP_001,EMP256,2,5/10/2020
4474,ESP_002,EMP256,0,5/10/2020
4475,ESP_003,EMP256,1,5/10/2020
4476,ESP_004,EMP256,4,5/10/2020
4477,ESP_005,EMP256,3,5/10/2020
4478,ESP_006,EMP256,4,5/10/2020
4479,ESP_007,EMP256,2,5/10/2020
4480,ESP_008,EMP256,1,5/10/2020
4481,PROD_001,EMP256,34,5/17/2020
4482,PROD_002,EMP256,26,5/17/2020
4483,PROD_003,EMP256,20,5/17/2020
4484,PROD_004,EMP256,25,5/17/2020
4485,PROD_005,EMP256,15,5/17/2020
4486,PROD_006,EMP256,9,5/17/2020
4487,PROD_007,EMP256,15,5/17/2020
4488,PROD_008,EMP256,18,5/17/2020
4489,ESP_001,EMP256,3,5/17/2020
4490,ESP_002,EMP256,1,5/17/2020
4491,ESP_003,EMP256,2,5/17/2020
4492,ESP_004,EMP256,4,5/17/2020
4493,ESP_005,EMP256,2,5/17/2020
4494,ESP_006,EMP256,2,5/17/2020
4495,ESP_007,EMP256,2,5/17/2020
4496,ESP_008,EMP256,2,5/17/2020
4497,PROD_001,EMP256,30,5/24/2020
4498,PROD_002,EMP256,9,5/24/2020
4499,PROD_003,EMP256,25,5/24/2020
4500,PROD_004,EMP256,23,5/24/2020
4501,PROD_005,EMP256,13,5/24/2020
4502,PROD_006,EMP256,16,5/24/2020
4503,PROD_007,EMP256,17,5/24/2020
4504,PROD_008,EMP256,13,5/24/2020
4505,ESP_001,EMP256,3,5/24/2020
4506,ESP_002,EMP256,0,5/24/2020
4507,ESP_003,EMP256,2,5/24/2020
4508,ESP_004,EMP256,4,5/24/2020
4509,ESP_005,EMP256,2,5/24/2020
4510,ESP_006,EMP256,4,5/24/2020
4511,ESP_007,EMP256,2,5/24/2020
4512,ESP_008,EMP256,1,5/24/2020
4513,PROD_001,EMP256,36,5/31/2020
4514,PROD_002,EMP256,23,5/31/2020
4515,PROD_003,EMP256,20,5/31/2020
4516,PROD_004,EMP256,19,5/31/2020
4517,PROD_005,EMP256,30,5/31/2020
4518,PROD_006,EMP256,18,5/31/2020
4519,PROD_007,EMP256,11,5/31/2020
4520,PROD_008,EMP256,17,5/31/2020
4521,ESP_001,EMP256,4,5/31/2020
4522,ESP_002,EMP256,1,5/31/2020
4523,ESP_003,EMP256,2,5/31/2020
4524,ESP_004,EMP256,4,5/31/2020
4525,ESP_005,EMP256,5,5/31/2020
4526,ESP_006,EMP256,5,5/31/2020
4527,ESP_007,EMP256,2,5/31/2020
4528,ESP_008,EMP256,2,5/31/2020
4529,PROD_001,EMP256,31,6/7/2020
4530,PROD_002,EMP256,23,6/7/2020
4531,PROD_003,EMP256,21,6/7/2020
4532,PROD_004,EMP256,20,6/7/2020
4533,PROD_005,EMP256,20,6/7/2020
4534,PROD_006,EMP256,14,6/7/2020
4535,PROD_007,EMP256,15,6/7/2020
4536,PROD_008,EMP256,9,6/7/2020
4537,ESP_001,EMP256,4,6/7/2020
4538,ESP_002,EMP256,1,6/7/2020
4539,ESP_003,EMP256,2,6/7/2020
4540,ESP_004,EMP256,4,6/7/2020
4541,ESP_005,EMP256,4,6/7/2020
4542,ESP_006,EMP256,4,6/7/2020
4543,ESP_007,EMP256,2,6/7/2020
4544,ESP_008,EMP256,1,6/7/2020
4545,PROD_001,EMP256,34,6/14/2020
4546,PROD_002,EMP256,22,6/14/2020
4547,PROD_003,EMP256,17,6/14/2020
4548,PROD_004,EMP256,27,6/14/2020
4549,PROD_005,EMP256,24,6/14/2020
4550,PROD_006,EMP256,22,6/14/2020
4551,PROD_007,EMP256,12,6/14/2020
4552,PROD_008,EMP256,12,6/14/2020
4553,ESP_001,EMP256,5,6/14/2020
4554,ESP_002,EMP256,2,6/14/2020
4555,ESP_003,EMP256,2,6/14/2020
4556,ESP_004,EMP256,6,6/14/2020
4557,ESP_005,EMP256,5,6/14/2020
4558,ESP_006,EMP256,6,6/14/2020
4559,ESP_007,EMP256,2,6/14/2020
4560,ESP_008,EMP256,1,6/14/2020
4561,PROD_001,EMP256,19,6/21/2020
4562,PROD_002,EMP256,26,6/21/2020
4563,PROD_003,EMP256,7,6/21/2020
4564,PROD_004,EMP256,21,6/21/2020
4565,PROD_005,EMP256,17,6/21/2020
4566,PROD_006,EMP256,25,6/21/2020
4567,PROD_007,EMP256,17,6/21/2020
4568,PROD_008,EMP256,12,6/21/2020
4569,ESP_001,EMP256,3,6/21/2020
4570,ESP_002,EMP256,2,6/21/2020
4571,ESP_003,EMP256,1,6/21/2020
4572,ESP_004,EMP256,5,6/21/2020
4573,ESP_005,EMP256,3,6/21/2020
4574,ESP_006,EMP256,7,6/21/2020
4575,ESP_007,EMP256,3,6/21/2020
4576,ESP_008,EMP256,2,6/21/2020
4577,PROD_001,EMP256,19,6/28/2020
4578,PROD_002,EMP256,15,6/28/2020
4579,PROD_003,EMP256,21,6/28/2020
4580,PROD_004,EMP256,8,6/28/2020
4581,PROD_005,EMP256,10,6/28/2020
4582,PROD_006,EMP256,12,6/28/2020
4583,PROD_007,EMP256,11,6/28/2020
4584,PROD_008,EMP256,10,6/28/2020
4585,ESP_001,EMP256,3,6/28/2020
4586,ESP_002,EMP256,2,6/28/2020
4587,ESP_003,EMP256,3,6/28/2020
4588,ESP_004,EMP256,2,6/28/2020
4589,ESP_005,EMP256,2,6/28/2020
4590,ESP_006,EMP256,4,6/28/2020
4591,ESP_007,EMP256,2,6/28/2020
4592,ESP_008,EMP256,2,6/28/2020
4593,PROD_001,EMP256,27,7/5/2020
4594,PROD_002,EMP256,16,7/5/2020
4595,PROD_003,EMP256,19,7/5/2020
4596,PROD_004,EMP256,11,7/5/2020
4597,PROD_005,EMP256,18,7/5/2020
4598,PROD_006,EMP256,4,7/5/2020
4599,PROD_007,EMP256,5,7/5/2020
4600,PROD_008,EMP256,9,7/5/2020
4601,ESP_001,EMP256,5,7/5/2020
4602,ESP_002,EMP256,2,7/5/2020
4603,ESP_003,EMP256,3,7/5/2020
4604,ESP_004,EMP256,3,7/5/2020
4605,ESP_005,EMP256,4,7/5/2020
4606,ESP_006,EMP256,1,7/5/2020
4607,ESP_007,EMP256,1,7/5/2020
4608,ESP_008,EMP256,1,7/5/2020
4609,PROD_001,EMP256,28,7/12/2020
4610,PROD_002,EMP256,15,7/12/2020
4611,PROD_003,EMP256,20,7/12/2020
4612,PROD_004,EMP256,9,7/12/2020
4613,PROD_005,EMP256,15,7/12/2020
4614,PROD_006,EMP256,5,7/12/2020
4615,PROD_007,EMP256,7,7/12/2020
4616,PROD_008,EMP256,13,7/12/2020
4617,ESP_001,EMP256,6,7/12/2020
4618,ESP_002,EMP256,2,7/12/2020
4619,ESP_003,EMP256,3,7/12/2020
4620,ESP_004,EMP256,2,7/12/2020
4621,ESP_005,EMP256,3,7/12/2020
4622,ESP_006,EMP256,2,7/12/2020
4623,ESP_007,EMP256,1,7/12/2020
4624,ESP_008,EMP256,2,7/12/2020
4625,PROD_001,EMP256,32,7/19/2020
4626,PROD_002,EMP256,20,7/19/2020
4627,PROD_003,EMP256,14,7/19/2020
4628,PROD_004,EMP256,12,7/19/2020
4629,PROD_005,EMP256,10,7/19/2020
4630,PROD_006,EMP256,11,7/19/2020
4631,PROD_007,EMP256,7,7/19/2020
4632,PROD_008,EMP256,13,7/19/2020
4633,ESP_001,EMP256,7,7/19/2020
4634,ESP_002,EMP256,3,7/19/2020
4635,ESP_003,EMP256,3,7/19/2020
4636,ESP_004,EMP256,3,7/19/2020
4637,ESP_005,EMP256,2,7/19/2020
4638,ESP_006,EMP256,4,7/19/2020
4639,ESP_007,EMP256,2,7/19/2020
4640,ESP_008,EMP256,3,7/19/2020
4641,PROD_001,EMP256,21,7/26/2020
4642,PROD_002,EMP256,13,7/26/2020
4643,PROD_003,EMP256,20,7/26/2020
4644,PROD_004,EMP256,11,7/26/2020
4645,PROD_005,EMP256,11,7/26/2020
4646,PROD_006,EMP256,10,7/26/2020
4647,PROD_007,EMP256,8,7/26/2020
4648,PROD_008,EMP256,7,7/26/2020
4649,ESP_001,EMP256,5,7/26/2020
4650,ESP_002,EMP256,2,7/26/2020
4651,ESP_003,EMP256,5,7/26/2020
4652,ESP_004,EMP256,3,7/26/2020
4653,ESP_005,EMP256,3,7/26/2020
4654,ESP_006,EMP256,4,7/26/2020
4655,ESP_007,EMP256,2,7/26/2020
4656,ESP_008,EMP256,2,7/26/2020
4657,PROD_001,EMP256,24,8/2/2020
4658,PROD_002,EMP256,15,8/2/2020
4659,PROD_003,EMP256,19,8/2/2020
4660,PROD_004,EMP256,11,8/2/2020
4661,PROD_005,EMP256,9,8/2/2020
4662,PROD_006,EMP256,19,8/2/2020
4663,PROD_007,EMP256,9,8/2/2020
4664,PROD_008,EMP256,11,8/2/2020
4665,ESP_001,EMP256,7,8/2/2020
4666,ESP_002,EMP256,3,8/2/2020
4667,ESP_003,EMP256,5,8/2/2020
4668,ESP_004,EMP256,3,8/2/2020
4669,ESP_005,EMP256,3,8/2/2020
4670,ESP_006,EMP256,8,8/2/2020
4671,ESP_007,EMP256,3,8/2/2020
4672,ESP_008,EMP256,3,8/2/2020
4673,PROD_001,EMP256,34,8/9/2020
4674,PROD_002,EMP256,16,8/9/2020
4675,PROD_003,EMP256,16,8/9/2020
4676,PROD_004,EMP256,8,8/9/2020
4677,PROD_005,EMP256,14,8/9/2020
4678,PROD_006,EMP256,10,8/9/2020
4679,PROD_007,EMP256,5,8/9/2020
4680,PROD_008,EMP256,4,8/9/2020
4681,ESP_001,EMP256,10,8/9/2020
4682,ESP_002,EMP256,4,8/9/2020
4683,ESP_003,EMP256,5,8/9/2020
4684,ESP_004,EMP256,2,8/9/2020
4685,ESP_005,EMP256,4,8/9/2020
4686,ESP_006,EMP256,4,8/9/2020
4687,ESP_007,EMP256,2,8/9/2020
4688,ESP_008,EMP256,1,8/9/2020
4689,PROD_001,EMP256,26,8/16/2020
4690,PROD_002,EMP256,17,8/16/2020
4691,PROD_003,EMP256,12,8/16/2020
4692,PROD_004,EMP256,17,8/16/2020
4693,PROD_005,EMP256,12,8/16/2020
4694,PROD_006,EMP256,10,8/16/2020
4695,PROD_007,EMP256,11,8/16/2020
4696,PROD_008,EMP256,10,8/16/2020
4697,ESP_001,EMP256,6,8/16/2020
4698,ESP_002,EMP256,3,8/16/2020
4699,ESP_003,EMP256,3,8/16/2020
4700,ESP_004,EMP256,4,8/16/2020
4701,ESP_005,EMP256,3,8/16/2020
4702,ESP_006,EMP256,4,8/16/2020
4703,ESP_007,EMP256,3,8/16/2020
4704,ESP_008,EMP256,2,8/16/2020
4705,PROD_001,EMP256,38,8/23/2020
4706,PROD_002,EMP256,19,8/23/2020
4707,PROD_003,EMP256,16,8/23/2020
4708,PROD_004,EMP256,20,8/23/2020
4709,PROD_005,EMP256,7,8/23/2020
4710,PROD_006,EMP256,9,8/23/2020
4711,PROD_007,EMP256,9,8/23/2020
4712,PROD_008,EMP256,10,8/23/2020
4713,ESP_001,EMP256,7,8/23/2020
4714,ESP_002,EMP256,2,8/23/2020
4715,ESP_003,EMP256,3,8/23/2020
4716,ESP_004,EMP256,4,8/23/2020
4717,ESP_005,EMP256,1,8/23/2020
4718,ESP_006,EMP256,3,8/23/2020
4719,ESP_007,EMP256,2,8/23/2020
4720,ESP_008,EMP256,2,8/23/2020
4721,PROD_001,EMP256,32,8/30/2020
4722,PROD_002,EMP256,13,8/30/2020
4723,PROD_003,EMP256,20,8/30/2020
4724,PROD_004,EMP256,6,8/30/2020
4725,PROD_005,EMP256,7,8/30/2020
4726,PROD_006,EMP256,11,8/30/2020
4727,PROD_007,EMP256,8,8/30/2020
4728,PROD_008,EMP256,15,8/30/2020
4729,ESP_001,EMP256,4,8/30/2020
4730,ESP_002,EMP256,1,8/30/2020
4731,ESP_003,EMP256,3,8/30/2020
4732,ESP_004,EMP256,1,8/30/2020
4733,ESP_005,EMP256,1,8/30/2020
4734,ESP_006,EMP256,3,8/30/2020
4735,ESP_007,EMP256,2,8/30/2020
4736,ESP_008,EMP256,2,8/30/2020
4737,PROD_001,EMP256,26,9/6/2020
4738,PROD_002,EMP256,14,9/6/2020
4739,PROD_003,EMP256,25,9/6/2020
4740,PROD_004,EMP256,10,9/6/2020
4741,PROD_005,EMP256,16,9/6/2020
4742,PROD_006,EMP256,8,9/6/2020
4743,PROD_007,EMP256,13,9/6/2020
4744,PROD_008,EMP256,12,9/6/2020
4745,ESP_001,EMP256,2,9/6/2020
4746,ESP_002,EMP256,1,9/6/2020
4747,ESP_003,EMP256,2,9/6/2020
4748,ESP_004,EMP256,1,9/6/2020
4749,ESP_005,EMP256,1,9/6/2020
4750,ESP_006,EMP256,2,9/6/2020
4751,ESP_007,EMP256,2,9/6/2020
4752,ESP_008,EMP256,1,9/6/2020
4753,PROD_001,EMP256,22,9/13/2020
4754,PROD_002,EMP256,17,9/13/2020
4755,PROD_003,EMP256,15,9/13/2020
4756,PROD_004,EMP256,16,9/13/2020
4757,PROD_005,EMP256,12,9/13/2020
4758,PROD_006,EMP256,12,9/13/2020
4759,PROD_007,EMP256,12,9/13/2020
4760,PROD_008,EMP256,9,9/13/2020
4761,ESP_001,EMP256,2,9/13/2020
4762,ESP_002,EMP256,0,9/13/2020
4763,ESP_003,EMP256,1,9/13/2020
4764,ESP_004,EMP256,2,9/13/2020
4765,ESP_005,EMP256,1,9/13/2020
4766,ESP_006,EMP256,3,9/13/2020
4767,ESP_007,EMP256,2,9/13/2020
4768,ESP_008,EMP256,1,9/13/2020
4769,PROD_001,EMP256,27,9/20/2020
4770,PROD_002,EMP256,17,9/20/2020
4771,PROD_003,EMP256,18,9/20/2020
4772,PROD_004,EMP256,16,9/20/2020
4773,PROD_005,EMP256,15,9/20/2020
4774,PROD_006,EMP256,6,9/20/2020
4775,PROD_007,EMP256,7,9/20/2020
4776,PROD_008,EMP256,4,9/20/2020
4777,ESP_001,EMP256,1,9/20/2020
4778,ESP_002,EMP256,0,9/20/2020
4779,ESP_003,EMP256,1,9/20/2020
4780,ESP_004,EMP256,1,9/20/2020
4781,ESP_005,EMP256,1,9/20/2020
4782,ESP_006,EMP256,1,9/20/2020
4783,ESP_007,EMP256,1,9/20/2020
4784,ESP_008,EMP256,0,9/20/2020
4785,PROD_001,EMP256,32,9/27/2020
4786,PROD_002,EMP256,15,9/27/2020
4787,PROD_003,EMP256,18,9/27/2020
4788,PROD_004,EMP256,13,9/27/2020
4789,PROD_005,EMP256,6,9/27/2020
4790,PROD_006,EMP256,15,9/27/2020
4791,PROD_007,EMP256,8,9/27/2020
4792,PROD_008,EMP256,10,9/27/2020
4793,ESP_001,EMP256,1,9/27/2020
4794,ESP_002,EMP256,0,9/27/2020
4795,ESP_003,EMP256,1,9/27/2020
4796,ESP_004,EMP256,1,9/27/2020
4797,ESP_005,EMP256,0,9/27/2020
4798,ESP_006,EMP256,3,9/27/2020
4799,ESP_007,EMP256,1,9/27/2020
4800,ESP_008,EMP256,0,9/27/2020
4801,PROD_001,EMP256,37,10/4/2020
4802,PROD_002,EMP256,22,10/4/2020
4803,PROD_003,EMP256,16,10/4/2020
4804,PROD_004,EMP256,10,10/4/2020
4805,PROD_005,EMP256,14,10/4/2020
4806,PROD_006,EMP256,6,10/4/2020
4807,PROD_007,EMP256,12,10/4/2020
4808,PROD_008,EMP256,8,10/4/2020
4809,ESP_001,EMP256,1,10/4/2020
4810,ESP_002,EMP256,0,10/4/2020
4811,ESP_003,EMP256,1,10/4/2020
4812,ESP_004,EMP256,1,10/4/2020
4813,ESP_005,EMP256,1,10/4/2020
4814,ESP_006,EMP256,1,10/4/2020
4815,ESP_007,EMP256,1,10/4/2020
4816,ESP_008,EMP256,0,10/4/2020
4817,PROD_001,EMP256,29,10/11/2020
4818,PROD_002,EMP256,14,10/11/2020
4819,PROD_003,EMP256,15,10/11/2020
4820,PROD_004,EMP256,19,10/11/2020
4821,PROD_005,EMP256,11,10/11/2020
4822,PROD_006,EMP256,12,10/11/2020
4823,PROD_007,EMP256,7,10/11/2020
4824,PROD_008,EMP256,5,10/11/2020
4825,ESP_001,EMP256,1,10/11/2020
4826,ESP_002,EMP256,0,10/11/2020
4827,ESP_003,EMP256,1,10/11/2020
4828,ESP_004,EMP256,1,10/11/2020
4829,ESP_005,EMP256,1,10/11/2020
4830,ESP_006,EMP256,2,10/11/2020
4831,ESP_007,EMP256,0,10/11/2020
4832,ESP_008,EMP256,0,10/11/2020
4833,PROD_001,EMP256,32,10/18/2020
4834,PROD_002,EMP256,23,10/18/2020
4835,PROD_003,EMP256,19,10/18/2020
4836,PROD_004,EMP256,17,10/18/2020
4837,PROD_005,EMP256,14,10/18/2020
4838,PROD_006,EMP256,20,10/18/2020
4839,PROD_007,EMP256,14,10/18/2020
4840,PROD_008,EMP256,10,10/18/2020
4841,ESP_001,EMP256,1,10/18/2020
4842,ESP_002,EMP256,0,10/18/2020
4843,ESP_003,EMP256,0,10/18/2020
4844,ESP_004,EMP256,1,10/18/2020
4845,ESP_005,EMP256,1,10/18/2020
4846,ESP_006,EMP256,3,10/18/2020
4847,ESP_007,EMP256,1,10/18/2020
4848,ESP_008,EMP256,0,10/18/2020
4849,PROD_001,EMP256,27,10/25/2020
4850,PROD_002,EMP256,12,10/25/2020
4851,PROD_003,EMP256,9,10/25/2020
4852,PROD_004,EMP256,14,10/25/2020
4853,PROD_005,EMP256,18,10/25/2020
4854,PROD_006,EMP256,11,10/25/2020
4855,PROD_007,EMP256,6,10/25/2020
4856,PROD_008,EMP256,8,10/25/2020
4857,ESP_001,EMP256,0,10/25/2020
4858,ESP_002,EMP256,0,10/25/2020
4859,ESP_003,EMP256,0,10/25/2020
4860,ESP_004,EMP256,1,10/25/2020
4861,ESP_005,EMP256,0,10/25/2020
4862,ESP_006,EMP256,2,10/25/2020
4863,ESP_007,EMP256,0,10/25/2020
4864,ESP_008,EMP256,0,10/25/2020
4865,PROD_001,EMP256,40,11/1/2020
4866,PROD_002,EMP256,13,11/1/2020
4867,PROD_003,EMP256,27,11/1/2020
4868,PROD_004,EMP256,13,11/1/2020
4869,PROD_005,EMP256,11,11/1/2020
4870,PROD_006,EMP256,15,11/1/2020
4871,PROD_007,EMP256,3,11/1/2020
4872,PROD_008,EMP256,11,11/1/2020
4873,ESP_001,EMP256,1,11/1/2020
4874,ESP_002,EMP256,0,11/1/2020
4875,ESP_003,EMP256,0,11/1/2020
4876,ESP_004,EMP256,1,11/1/2020
4877,ESP_005,EMP256,0,11/1/2020
4878,ESP_006,EMP256,2,11/1/2020
4879,ESP_007,EMP256,0,11/1/2020
4880,ESP_008,EMP256,0,11/1/2020
4881,PROD_001,EMP256,33,11/8/2020
